StudentID,attendance,marks,attempts,fees_due,did_dropout
2326-0052,77.51328233611146,80.51743973603767,1,57216.162315841335,0
2326-0053,93.9498941564189,18.577695469870783,20,53425.044797166454,1
2326-0054,89.48273504276489,8.496628988946641,13,55850.67275780716,0
2326-0055,59.78999788110851,43.62460263571574,8,47741.481917922065,1
2326-0056,92.18742350231169,65.83074395060619,6,93170.01102724971,1
2326-0057,8.84925020519195,43.771682493354135,17,24639.549558093593,1
2326-0058,19.59828624191452,27.67541319513086,12,126897.19386690197,1
2326-0059,4.522728891053807,55.817118389044076,1,121860.3726046973,1
2326-0060,32.53303307632643,34.700233541219994,3,71472.48117829056,1
2326-0061,38.8677289689482,93.28676901266331,14,127909.49479178214,1
2326-0062,27.134903177389592,92.2645139603572,8,37071.76050454399,0
2326-0063,82.87375091519293,50.23718199720955,11,2634.8183555950422,1
2326-0064,35.67533266935893,32.78839940182585,14,92881.18875447345,1
2326-0065,28.093450968738075,73.71324139566391,8,68686.4110447073,1
2326-0066,54.26960831582485,3.671294348306664,3,85074.6819443806,1
2326-0067,14.092422497476264,47.47690060436513,7,134900.91135276045,1
2326-0068,80.21969807540397,33.63233942703335,19,145488.83603489152,1
2326-0069,7.455064367977082,92.05358851025547,4,95167.97096334046,0
2326-0070,98.68869366005173,1.2003027272682543,16,114608.33847786576,1
2326-0071,77.22447692966574,55.28148757183491,13,12571.26502307464,1
2326-0072,19.87156815341724,74.0663581066626,20,24107.337733725843,1
2326-0073,0.5522117123602399,48.50179875240413,19,109980.72074294649,1
2326-0074,81.54614284548342,8.540303016272166,5,64704.818458200294,0
2326-0075,70.68573438476172,97.24613900279022,23,66894.79056066085,0
2326-0076,72.90071680409874,51.801043137609796,5,46291.15224531549,0
2326-0077,77.12703466859458,61.41862443190114,20,91103.45752166156,1
2326-0078,7.4044651734090365,23.660978270750732,24,27774.75681243039,1
2326-0079,35.84657285442726,48.34980851068038,4,94037.44189708434,1
2326-0080,11.586905952512971,42.914949195832186,2,26069.828570285954,1
2326-0081,86.31034258755935,7.489584200198374,13,9573.905206457039,0
2326-0082,62.329812682755794,10.616035354746723,16,49553.65330485915,1
2326-0083,33.08980248526492,83.74725196187745,22,34671.05130147715,1
2326-0084,6.355835028602364,23.981995220659023,2,133348.74578344985,1
2326-0085,31.09823217156622,19.495827149863054,19,8243.01808029399,1
2326-0086,32.518332202674706,50.49114512501392,17,26492.05388611843,1
2326-0087,72.96061783380641,76.87471313625129,5,82307.94083745741,1
2326-0088,63.75574713552131,6.194651857898792,18,72160.07862712104,1
2326-0089,88.72127425763266,57.680791963825584,23,6877.802756205231,0
2326-0090,47.22149251619493,11.921044284057336,21,1087.864202271671,1
2326-0091,11.959424593830171,3.6461050825618457,18,148210.1912941725,1
2326-0092,71.3244787222995,5.274395216221739,8,98825.20505382573,1
2326-0093,76.07850486168974,83.41641082084413,15,54810.91963523352,1
2326-0094,56.127719756949624,11.797248362806156,13,70564.8371494862,1
2326-0095,77.0967179954561,4.515136441229195,13,39982.51806814304,0
2326-0096,49.379559636439076,43.789988714291226,16,51731.06755398146,1
2326-0097,52.27328293819941,84.39934719420248,22,97356.67009023209,1
2326-0098,42.75410183585496,26.240837648930192,20,132421.7698301056,1
2326-0099,2.541912674409519,42.17126175259164,13,27619.50346217773,1
2326-0100,10.789142699330444,3.9922532563751223,20,126054.2258077978,1
2326-0101,3.142918568673425,44.907851413487585,2,18233.49442774036,1
2326-0102,63.64104112637804,57.761308063713365,3,32248.83353825868,1
2326-0103,31.435598107632668,57.090705375214476,15,5576.293207446897,0
2326-0104,50.85706911647028,33.242669217436514,23,21121.77931394992,1
2326-0105,90.7566473926093,31.55331806631355,19,137595.47181960757,1
2326-0106,24.929222914887493,10.662361893659789,13,68915.81199275679,1
2326-0107,41.038292303562976,36.67983206462684,5,11649.879266753032,1
2326-0108,75.55511385430486,9.949466887296465,22,143959.0257058442,1
2326-0109,22.879816549162246,76.65959447120517,6,131848.8461637975,1
2326-0110,7.697990982879299,96.62742977481858,14,113202.37813022119,1
2326-0111,28.9751452913768,97.00744566667069,4,140020.91879213369,1
2326-0112,16.122128725400444,86.50710993753938,22,33019.41312536462,1
2326-0113,92.96976523425731,60.07921493396191,19,125455.39395151295,1
2326-0114,80.8120379564417,70.086569724388,23,103498.67945314593,1
2326-0115,63.34037565104234,28.520580268041407,7,130463.88743515326,1
2326-0116,87.14605901877177,63.077042017262066,4,119536.73486139446,1
2326-0117,80.36720768991145,45.56495494398774,2,51974.25947652375,1
2326-0118,18.657005888603585,48.20173397769325,7,116159.78055258833,0
2326-0119,89.25589984899777,75.7776560375158,3,39368.445447733546,0
2326-0120,53.93422419156507,28.191835559725163,15,49288.824454208225,1
2326-0121,80.74401551640625,31.803961169451988,1,16185.857583446423,0
2326-0122,89.60912999234932,92.46417911286366,2,140261.4923970703,1
2326-0123,31.800347497186387,5.622429485097225,10,43650.50451004223,1
2326-0124,11.005192452767677,48.56342984133404,16,78093.36977571777,1
2326-0125,22.793516254194166,91.28008004078617,15,58699.9254699289,1
2326-0126,42.71077886262563,61.0363007818157,24,143989.21808752522,1
2326-0127,81.80147659224932,54.64070742121321,15,50257.37564077236,0
2326-0128,86.07305832563435,24.974417922935523,14,116781.87321340335,1
2326-0129,0.6952130531190703,34.327548906444825,22,128312.423194677,1
2326-0130,51.07473025775657,85.20484158046929,14,65340.97462214489,1
2326-0131,41.7411003148779,55.921813176845816,6,56725.772167939685,1
2326-0132,22.210781047073024,51.47421937567799,14,112161.8731398942,1
2326-0133,11.98653673336828,9.957971354002893,17,136934.39704593513,1
2326-0134,33.7615171403628,1.6028156455123121,18,113239.75996083574,1
2326-0135,94.29097039125192,96.36851886870491,20,34068.95483877984,0
2326-0136,32.320293202075526,37.698616728684165,19,133246.1621156558,1
2326-0137,51.87906217433661,60.32130620995043,17,58137.25011552496,1
2326-0138,70.30189588951778,7.971507318728499,16,86434.41176669014,1
2326-0139,36.3629602379294,68.31142857230465,8,124715.34289390665,1
2326-0140,97.17820827209607,93.2566708705961,7,28259.215110073834,1
2326-0141,96.24472949421113,57.56652529974197,20,117676.52035163296,1
2326-0142,25.178229582536417,12.611532237541056,12,89424.41968660163,1
2326-0143,49.72485058923854,58.172152747347674,9,134001.24627414125,0
2326-0144,30.087830981676966,76.63472131046524,14,25795.560276531443,1
2326-0145,28.484049437746762,40.64165365740187,20,63102.33555613927,1
2326-0146,3.6886947354532795,87.98377479414678,1,124926.46393002561,1
2326-0147,60.956433397989684,64.86829533573645,10,2884.7555185140263,1
2326-0148,50.26790232288615,89.92489182892025,17,16830.205014846426,1
2326-0149,5.147875124998935,62.35053112473372,17,148584.7819135102,1
2326-0150,27.864646423661142,13.128797200482422,17,42059.12678855258,1
2326-0151,90.82658859666537,30.96917111051891,4,146331.47905859302,1
2326-0152,23.95618906669724,20.17949482524569,17,27379.732651301085,1
2326-0153,14.48948720912231,90.88264977168623,18,54164.16645110034,1
2326-0154,48.9452760277563,76.04000672874827,20,112930.4166755356,1
2326-0155,98.56504541106007,67.6398368910006,23,98666.76108572677,1
2326-0156,24.20552715115004,30.096631963162167,2,87168.35998935833,1
2326-0157,67.21355474058785,18.40447720502135,8,79484.87637075114,0
2326-0158,76.16196153287176,75.64510879889119,13,126516.06654971103,1
2326-0159,23.763754399239968,47.41579458790797,23,35242.284425008904,1
2326-0160,72.82163486118596,22.578955215062912,22,66370.63904902777,1
2326-0161,36.77831327192532,61.66219781652751,20,23317.843823468593,1
2326-0162,63.23058305935795,4.0333852138451975,22,89391.23935960565,1
2326-0163,63.35297107608947,32.61702541282535,15,37581.663640698025,0
2326-0164,53.57746840747585,46.85569945911347,20,50076.30965150787,1
2326-0165,9.02897700544083,14.795833410940585,23,70687.60749352921,1
2326-0166,83.5302495589238,98.46544775908396,9,4015.587855469177,0
2326-0167,32.07800649717358,20.909736458961426,3,13790.690388125648,1
2326-0168,18.651851039985424,13.035313004326554,3,102889.38310623294,1
2326-0169,4.077514155476392,20.35348738868964,2,64345.497107626084,0
2326-0170,59.08929431882418,76.90611331597242,1,129718.53329998431,1
2326-0171,67.75643618422824,42.55056592718428,14,104200.80054662992,1
2326-0172,1.6587828927856152,56.541593975253804,17,1215.1412470983669,1
2326-0173,51.2093058299281,2.1009156986360744,13,92506.84961507023,1
2326-0174,22.649577519793795,3.4431308573314556,19,14058.729908957463,1
2326-0175,64.51727904094498,44.582554982701616,23,117139.97696857413,1
2326-0176,17.436642900499145,81.66552432016235,15,148726.1532417753,1
2326-0177,69.09377381024659,88.52388787075652,14,79679.81913622672,0
2326-0178,38.67353463005374,8.670656759564022,2,102416.92502911955,1
2326-0179,93.67299887367345,53.836310210102276,7,35597.12413421273,0
2326-0180,13.752094414599325,91.32296862792705,17,65639.66156306904,1
2326-0181,34.10663510502585,38.797275439788635,18,128414.29983545755,1
2326-0182,11.347352124058908,82.95658314283686,6,25113.44216193768,1
2326-0183,92.46936182785628,13.36956543994362,21,39830.34084206432,1
2326-0184,87.7339353380981,93.53944896677987,8,66815.05129290452,1
2326-0185,25.79416277151556,75.14233175313026,2,106837.3337766021,1
2326-0186,65.99840460341791,94.13343927869016,1,56382.593219351074,1
2326-0187,81.72222002012158,67.66172335525064,16,139159.84196745057,1
2326-0188,55.52008115994623,36.3403931999427,7,14168.557690307876,0
2326-0189,52.965057835600646,93.81811725247225,22,55620.629631727126,1
2326-0190,24.18522909004517,27.556677630917846,24,106343.11851426329,1
2326-0191,9.310276780589922,33.21725220617326,11,33898.014849223866,1
2326-0192,89.72157579533267,70.08084180017403,15,98461.97013445094,1
2326-0193,90.04180571633304,76.53162995253862,13,24632.54373410189,0
2326-0194,63.31014572732679,92.94034838491538,24,8397.042729252957,0
2326-0195,33.90297910487007,20.48024090562095,2,18152.35751229733,1
2326-0196,34.92095746126609,79.7998035219224,14,139497.7174701202,1
2326-0197,72.59556788702393,73.85460533969635,24,82762.63244093269,1
2326-0198,89.71102599525771,6.379455625359787,6,119451.86632194735,1
2326-0199,88.70864242651173,38.722314121020695,9,49898.17513575768,0
2326-0200,77.98755458576238,28.27654570600986,7,88898.797182817,1
2326-0201,64.20316461542878,30.44904243540304,18,74242.82005574874,1
2326-0202,8.413996499504883,98.29468795547008,24,141860.6939103441,1
2326-0203,16.162871409461378,64.27774134799279,9,112136.19540811655,1
2326-0204,89.85541885270793,71.76761577934995,23,109581.39472448686,1
2326-0205,60.642905965958995,97.66176373150091,4,6952.99041514193,1
2326-0206,0.9197051616629648,37.72017824576387,9,82450.45035055366,1
2326-0207,10.147154286603211,80.1840168452806,4,70048.71808527222,1
2326-0208,66.35017691080559,43.45309633044954,12,139176.33999092918,1
2326-0209,0.5061583846218687,86.95336718149798,4,38601.298228429834,0
2326-0210,16.080805141749867,18.06575413113032,24,40475.01799366415,1
2326-0211,54.87337893665861,94.76861770642796,20,61701.93733222506,1
2326-0212,69.18951976926932,21.877170841087967,14,36505.45701095641,0
2326-0213,65.19612595026005,32.622050698093155,24,19377.587671312423,0
2326-0214,22.42693094605598,75.61922341067805,24,128612.22699762012,1
2326-0215,71.2179221347536,39.37551415654067,7,83741.47866058738,1
2326-0216,23.724908749680008,60.82113767664467,13,129204.40784348502,1
2326-0217,32.539969815926774,44.45735010694285,22,124670.21481055439,1
2326-0218,74.64914051180241,74.23699370897819,8,42306.35321845066,0
2326-0219,64.96328990472146,22.833125236861086,23,82160.6166486411,1
2326-0220,84.9223410494178,5.8457987236877,5,12482.655411010568,0
2326-0221,65.76128923003434,29.992939747306625,12,137287.78260461375,0
2326-0222,56.830860333547164,47.43086648684303,13,60639.40725977297,1
2326-0223,9.367476782809248,16.80200521926786,20,59051.42758335321,1
2326-0224,36.77158030594335,35.47972896563887,14,45413.30559269298,1
2326-0225,26.520236768172545,39.998301829356855,18,69099.56170660557,1
2326-0226,24.398964337908357,5.739184368827354,24,37763.90798181721,1
2326-0227,97.30105547524455,58.33072481842046,20,56227.840919520684,1
2326-0228,39.30977246667604,88.43434279712875,4,119992.05728773228,1
2326-0229,89.20465551771133,15.174291295305242,21,125138.32553777577,1
2326-0230,63.11386259972629,59.7808013401514,18,45627.37164427742,1
2326-0231,79.48113035416485,66.47392049108463,7,70352.16458291818,1
2326-0232,50.26370931051921,41.93346804192883,15,131072.96644200783,1
2326-0233,57.69038846263591,70.109758736427,21,7900.99977445457,1
2326-0234,49.25176938188639,41.0731543491012,6,133371.7442993678,1
2326-0235,19.52429877980445,50.46372879774349,16,32877.65184784975,1
2326-0236,72.24521152615053,0.735304455442698,20,101780.88663215637,1
2326-0237,28.07723624408558,69.17201141346888,24,87382.75445769004,1
2326-0238,2.431596643145384,66.13426789447244,8,82941.11222838782,1
2326-0239,64.54722959071678,3.8400877326344562,21,128904.0337129232,1
2326-0240,17.711067940704893,36.82501073951331,16,15235.821546699191,1
2326-0241,94.04585843529144,97.90318407916673,22,52054.2037988454,0
2326-0242,95.39285770025873,42.07365625686168,16,80737.91195171484,1
2326-0243,91.48643902204485,50.19454051318417,3,121693.32809190596,1
2326-0244,37.01587002554444,90.99301581597186,17,32466.462511750728,1
2326-0245,1.5456616528867428,71.72618758657563,9,120439.47620614144,1
2326-0246,92.83185625877253,58.20701311242236,3,59945.77237409036,1
2326-0247,42.81841483173143,79.78046813410725,20,28337.07846505431,1
2326-0248,96.66548190436696,86.43662664559733,7,113847.9660665224,1
2326-0249,96.36199770892529,45.68880717372669,18,13634.835221182173,0
2326-0250,85.300945546736,47.51083649318354,12,77215.10611131643,1
2326-0251,29.444889206958567,38.60509356518358,19,9581.367579283262,1
2326-0252,38.50977286019253,96.67061400184606,16,53462.678273668134,1
2326-0253,85.11366715168569,69.71662542903503,22,90161.5198509589,1
2326-0254,31.692200515627768,8.322306620807229,24,83417.33122308196,1
2326-0255,16.94927466860925,86.29596233130185,17,60698.31268569998,1
2326-0256,55.68012624583501,48.05599408362681,20,64357.199095817356,1
2326-0257,93.6154774160781,6.875390642248746,15,34015.433002614984,1
2326-0258,69.6029796674973,54.971725516331105,1,68382.38826361543,1
2326-0259,57.0061170089365,41.716427897570206,2,142988.22835812514,1
2326-0260,9.717649377076853,87.7749404862625,8,127567.93766756856,1
2326-0261,61.500722669916975,20.399460360938736,22,21784.93036145157,1
2326-0262,99.00538501042632,82.6464609492183,2,4467.118098138139,0
2326-0263,14.008401523652402,55.768869118545275,19,140028.64690749458,1
2326-0264,51.832965236373674,5.461030321346905,9,79012.46248211214,1
2326-0265,87.73730719279554,97.18453013254846,9,80675.67347239616,1
2326-0266,74.07686177542044,51.26152441031999,13,117107.69935597834,1
2326-0267,69.7015740995268,29.08768542315825,6,47203.34608069898,1
2326-0268,70.24840839871092,46.94068419892581,15,72286.13532540032,1
2326-0269,35.94911512197552,85.7857783517489,19,145299.43697201065,1
2326-0270,29.359184426449335,30.49031243850635,21,100822.30303986107,1
2326-0271,80.93611554785136,19.26763964867003,15,23061.75479936789,0
2326-0272,81.01133946791808,12.907124693088146,18,19984.012197652995,1
2326-0273,86.70723185801037,29.785939839021125,7,30639.71374995081,1
2326-0274,91.32405525564712,78.00480870400435,11,115006.75116310763,1
2326-0275,51.13423988609378,47.16263651952617,8,44306.550576092406,1
2326-0276,50.15162946871996,22.748160369353997,6,3208.3270012619682,1
2326-0277,79.82951789667752,16.61849996097492,8,141626.15452584927,1
2326-0278,64.99639307777652,33.27294765103791,2,25457.0124592366,1
2326-0279,70.19668772577033,93.99243728857088,19,1433.7279222102873,1
2326-0280,79.57926694361011,34.30267125900244,16,35569.74035749845,0
2326-0281,89.00053418175663,98.81240759546354,7,35254.31806772005,0
2326-0282,33.79951568515358,48.523045576535615,10,63300.78762685846,1
2326-0283,37.5582952639944,17.916391829015087,12,138058.47472500554,1
2326-0284,9.3981939840869,89.11400917935094,17,131877.73766686468,1
2326-0285,57.8280140996174,46.03553731348269,7,68534.18324736418,1
2326-0286,3.5942273796742086,70.96713435045244,22,61634.985748770974,1
2326-0287,46.55980181324602,98.37115832091517,8,83251.36297122769,1
2326-0288,54.26446347075766,5.0175350319974,7,36518.101795764866,1
2326-0289,28.65412521282844,9.669455978756714,4,7827.748794954426,1
2326-0290,59.08332605690107,72.04567414627562,3,140883.620425681,1
2326-0291,3.050024993904943,28.1825003295472,19,28004.847731575912,1
2326-0292,3.7348188749214417,18.430139695009906,15,29760.109386857457,1
2326-0293,82.26005606596583,3.9361879819729495,4,70869.04932809214,0
2326-0294,36.019064141126286,2.1846711986201806,9,73742.00172604961,0
2326-0295,12.706051265188478,77.4485603119791,13,2765.1314551112914,1
2326-0296,52.224326005480435,13.443342736955,18,22193.210816095605,0
2326-0297,76.99935530986109,46.77206159711509,21,56723.22278411126,1
2326-0298,21.582102749684317,60.5896815179483,16,102559.60402658086,1
2326-0299,62.28904758190003,42.835180056884624,1,34262.76852479038,1
2326-0300,8.5347464993768,2.7106652336233106,4,63452.166936264395,1
2326-0301,5.16817211686077,78.35015025879089,18,83601.75970747003,1
2326-0302,53.1354631568148,1.0513224541653488,8,133288.8741934938,1
2326-0303,54.06351216101065,76.1889894377484,20,48910.575349068495,1
2326-0304,63.742990149820656,89.33044937881228,16,20033.739879522527,1
2326-0305,72.60913337226616,43.28399210571723,21,73390.83388464124,0
2326-0306,97.58520794625346,53.554247309779825,11,112008.24025260932,1
2326-0307,51.630034830119534,47.698339261765376,20,16478.963557910014,1
2326-0308,32.2956472941246,38.920861862343884,21,63702.52375454406,1
2326-0309,79.51861947687037,88.74245353703603,21,2667.771189372514,0
2326-0310,27.083225126207424,89.39335106699905,21,5033.87724708767,1
2326-0311,43.89714207056361,33.581636464153455,19,72443.00448249983,1
2326-0312,7.845638134226595,61.5069754014698,23,44729.59472263941,1
2326-0313,2.535074341545751,92.69075621458641,19,126766.09485081182,1
2326-0314,96.26484146779251,96.20584989413516,18,90323.14591896813,1
2326-0315,83.59801205122058,50.895904042204755,19,68089.94426144856,0
2326-0316,69.59742060936979,45.28248052843268,11,61190.30565814445,1
2326-0317,40.89529444142699,27.869431592852578,3,74586.82202843449,1
2326-0318,17.329432007084577,95.887187319041,8,6065.824681899201,1
2326-0319,15.643704267108605,14.281430447286736,20,133919.00346309898,1
2326-0320,25.024289816459532,57.9829576047725,19,149745.47336009375,1
2326-0321,54.92266647061205,28.255026751863888,10,27223.0687288048,1
2326-0322,71.45959227000624,27.90082903477966,16,18057.44471619296,1
2326-0323,66.01973767177313,40.496858737618844,5,21536.619517289284,1
2326-0324,27.993389694594285,99.87929358156545,20,99154.05873515506,1
2326-0325,95.48652806631941,5.4966306839822066,9,99216.1257676162,1
2326-0326,73.78969166957685,57.85418182035315,8,127188.62434176164,1
2326-0327,55.43540525114007,8.257215803527718,11,112773.958263938,1
2326-0328,61.17207462343522,15.452082999051896,16,67453.45100540096,1
2326-0329,41.96000624277899,43.95629417728987,7,91928.30423479782,1
2326-0330,24.773098950115745,51.04601313464413,15,103242.70055520118,1
2326-0331,35.597267865126156,25.8792408364524,24,76910.47054278378,1
2326-0332,75.78461104643691,31.645713087441617,21,71347.6476677455,1
2326-0333,1.4393488629755868,8.696702025593305,20,96764.61684639798,1
2326-0334,11.607264050691624,30.32197838442505,23,83621.18234634805,1
2326-0335,4.600264202175275,96.6558439380544,17,96591.34580038655,1
2326-0336,4.072880231897013,94.47073816724817,6,91928.21609450458,1
2326-0337,85.54605840110072,33.4878290136985,15,107879.4840770482,1
2326-0338,70.36578593800236,57.08539362787616,8,96420.52631743142,1
2326-0339,47.41738290873252,90.95953911109443,7,77961.3729655901,1
2326-0340,9.783416065100148,0.6183822640896675,2,102269.52169265797,1
2326-0341,49.16158751168324,81.06835703375918,13,67422.29477781421,1
2326-0342,47.34717707805657,94.83695527889189,23,36250.68389589016,1
2326-0343,17.320186991001517,9.132573433355706,6,212.73302008731898,1
2326-0344,43.385164923797305,16.144768603292103,5,83994.62207187648,1
2326-0345,39.85047343973734,96.07463027713554,20,88598.28399129615,1
2326-0346,61.585009805221645,53.75401436403463,1,145807.34471635715,1
2326-0347,63.50936508676438,1.4196634471723701,18,54221.75011414133,1
2326-0348,4.530400977204452,25.763199876352914,15,59119.98642424676,1
2326-0349,37.46126146264712,44.99436742688596,23,30269.937201328536,0
2326-0350,62.58599157142364,69.29089110247676,10,10580.144285598286,1
2326-0351,50.31362585800877,73.31603781367996,3,115920.67392926109,1
2326-0352,85.64898411883223,99.54215129254561,5,37452.15965089875,0
2326-0353,65.8693631618945,28.7511199383759,24,91335.7291545057,1
2326-0354,16.29344270814297,53.82201018684752,13,103165.95533182223,1
2326-0355,7.056874740042984,53.332354785960504,8,70685.50309374716,1
2326-0356,64.24192782063156,40.56452594472375,22,131452.81695407873,1
2326-0357,2.6511310541621813,16.91618938424202,21,66569.22614695932,1
2326-0358,58.57755812734633,97.74565631838425,2,42736.293456264764,1
2326-0359,94.02302414249576,85.3317186666586,9,134402.32844424335,1
2326-0360,57.5474177875879,49.83330282942372,17,129234.64263749347,1
2326-0361,38.816992620652194,60.32454226840298,18,24605.99206146195,0
2326-0362,64.32882184423532,22.72610535596623,13,3894.1527530881426,1
2326-0363,45.825289049151664,54.37870703917469,1,13497.833452443103,1
2326-0364,54.56167893159349,69.49701331214759,12,42982.109783072556,1
2326-0365,94.14648087765252,51.51670283865888,20,145838.9702612566,1
2326-0366,38.610263780077425,99.02851705849413,20,83777.42297412375,1
2326-0367,96.11905638239142,61.13416562477262,21,55989.25980439032,0
2326-0368,90.53506419560637,37.09737125921691,5,133307.41419191196,1
2326-0369,19.579113478929642,77.21520276158381,8,67970.44972177494,1
2326-0370,6.9361300875165455,17.046251158164203,15,47285.79426015317,1
2326-0371,10.077800137742665,38.451581370626656,3,141182.92931184862,1
2326-0372,1.8221825651549728,34.69589503775858,6,127427.6499289017,1
2326-0373,9.44429607559284,43.180709510777724,13,126550.25631291614,1
2326-0374,68.30067734163569,78.17798259287262,12,76842.71145753197,1
2326-0375,7.118864846022898,48.41730321634075,19,118415.75982231824,1
2326-0376,31.89756302937613,79.40144502659628,18,26903.00388968278,1
2326-0377,84.48753109694546,57.64889031398659,24,85983.44363343655,1
2326-0378,2.3271935735825866,34.206943465755536,1,147576.88842713184,1
2326-0379,81.44684825889358,80.99787436834724,7,43643.76457769425,0
2326-0380,28.185477477339994,23.828967055309157,12,119152.84938715128,1
2326-0381,11.816482762165625,22.43829797997955,10,73571.76108121009,1
2326-0382,69.67371653641507,50.45029240548358,12,5970.8524833131,1
2326-0383,62.8942846779884,26.084924596208893,11,114452.90967235011,1
2326-0384,87.74720135270529,0.9087034951216322,4,25285.37165881692,0
2326-0385,73.50710438038858,64.82975272988016,19,94721.03506991253,1
2326-0386,80.34809303848486,51.1093821472398,6,12849.629107045934,0
2326-0387,28.203457257130648,44.55178144931612,9,142030.1096243947,1
2326-0388,17.743954377972283,96.69685146183153,20,43758.583077054136,1
2326-0389,75.06147516408583,57.11991839629137,10,33969.70375160924,1
2326-0390,80.6834739267264,86.34315777893845,5,19370.460609950147,0
2326-0391,99.05051420006733,13.945023620516018,13,141900.32900085716,1
2326-0392,41.26176769114265,56.92064631294277,9,106785.56136619578,1
2326-0393,37.201808579278314,86.7979626730903,2,111249.1333077133,1
2326-0394,77.64129607419969,58.3105757279898,18,74910.68420703668,1
2326-0395,34.08035402530179,71.80141781270015,21,71209.16779057251,1
2326-0396,93.07573256035647,37.20435678122074,1,16503.186448721495,0
2326-0397,85.84127518430118,9.244951703706661,24,83976.16433759876,1
2326-0398,42.89940273750184,45.79002951270714,21,37037.47426631857,1
2326-0399,75.08710677914974,39.44793908388575,12,146571.79992006088,1
2326-0400,75.45428740846823,86.70601823789474,10,119487.1410022721,1
2326-0401,10.31238688359326,24.399530235247223,2,61948.80902893314,1
2326-0402,90.25529066795667,96.6734227535108,9,22701.188803729954,0
2326-0403,50.525237244785714,95.81381198044961,2,117799.75367081759,1
2326-0404,82.64574661077417,24.76316430714387,23,18308.0650621974,0
2326-0405,32.00496010306117,34.80519554773205,24,28400.06302456057,1
2326-0406,89.55232284962005,89.55557408738851,22,31728.077661634114,0
2326-0407,38.92016787341631,96.66222208961075,14,83533.59574096416,1
2326-0408,1.083765148029836,44.3439102836044,11,118058.49809855495,1
2326-0409,90.53819764192636,32.099704564089784,23,47147.23180870383,0
